No;Nama Aset;ID Functloc;Techidentno;Jenis Aset;Merk;Serial ID;Phasa;Status Asset;Fungsi;Tipe Aset;Daya;Tegangan;Tahun Buat;Tahun Operasi;Status Usia;Unit Induk;Unit Pelaksana;Ultg;Gardu Induk;Bay;Penempatan;AHI;Jumlah Parameter Pemicu;Parameter Pemicu;Jumlah Sub Sistem Pemicu;Kualitas Data
54134;12341300400400000001 - Potential Transformer - BALTEAU - DM-1234 - R;TRS-3413-004.004-B0010;="12341300400400000001";Potential Transformer;BALTEAU;="DM-1234";R;PLN_OPERASI;-;UDX 525;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A1 DIAMETER#1 500KV;-;2 - Good;0;-;0;40.95%
54135;83341300400400000001 - Compartment - ALSTHOM - N/A - RST;TRS-3413-004.004-B0010;="83341300400400000001";Compartment;ALSTHOM;="N/A";RST;PLN_OPERASI;-;FB2TD;-;-;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A1 DIAMETER#1 500KV;KOMPARTEMEN PMT;-;0;-;0;0.0%
54136;14312600400400000018 - Circuit Breaker - ALSTHOM - SI-9118998 - R;TRS-3413-004.004-B0010;="14312600400400000018";Circuit Breaker;ALSTHOM;="SI-9118998";R;PLN_OPERASI;-;T155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A1 DIAMETER#1 500KV;7A1 DIAMETER 1;3 - Fair;0;-;0;56.08%
54137;13312600400400000104 - Current Transformer - BALTEAU - 91 - 334688 - R;TRS-3413-004.004-B0010;="13312600400400000104";Current Transformer;BALTEAU;="91 - 334688";R;PLN_OPERASI;U;87 B+50 BF;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A1 DIAMETER#1 500KV;CT7A1.2 ( R );2 - Good;0;-;0;25.0%
54138;15312600400400000005 - Disconnecting Switch - ALSTOM - 912034 - R;TRS-3413-004.004-B0003;="15312600400400000005";Disconnecting Switch;ALSTOM;="912034";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2.2;1 - Very Good;0;-;0;28.57%
54139;12341300400400000006 - Potential Transformer - BALTEAU - DM-1234 - T;TRS-3413-004.004-B0003;="12341300400400000006";Potential Transformer;BALTEAU;="DM-1234";T;PLN_OPERASI;-;UDX 525;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;-;2 - Good;0;-;0;40.95%
54140;13312600400400000027 - Current Transformer - BALTEAU - 91/3349/03 - T;TRS-3413-004.004-B0003;="13312600400400000027";Current Transformer;BALTEAU;="91/3349/03";T;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;CT7A2.2 (T);2 - Good;0;-;0;25.0%
54141;55312600400400000007 - Breaker Failure Relay - ALSTHOM - 633928B - RST;TRS-3413-004.004-B0003;="55312600400400000007";Breaker Failure Relay;ALSTHOM;="633928B";RST;PLN_OPERASI;CBF;MCTI39;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;PANEL PROTEKSI PENGHANTAR;-;0;-;0;0%
54142;56312600400400000008 - Synchrocheck Relay - ALSTHOM - 633842B - S;TRS-3413-004.004-B0003;="56312600400400000008";Synchrocheck Relay;ALSTHOM;="633842B";S;PLN_OPERASI;SYNCH;MAVS01;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;PANEL PROTEKSI PENGHANTAR;-;0;-;0;0%
54143;15312600400400000006 - Disconnecting Switch - ALSTOM - 912033 - S;TRS-3413-004.004-B0003;="15312600400400000006";Disconnecting Switch;ALSTOM;="912033";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2.2;1 - Very Good;0;-;0;28.57%
54144;15312600400400000024 - Disconnecting Switch - ALSTOM - 912037 - S;TRS-3413-004.004-B0003;="15312600400400000024";Disconnecting Switch;ALSTOM;="912037";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2.1;1 - Very Good;0;-;0;28.57%
54145;15312600400400000026 - Disconnecting Switch - ALSTOM - 912032 - T;TRS-3413-004.004-B0003;="15312600400400000026";Disconnecting Switch;ALSTOM;="912032";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2.2;1 - Very Good;0;-;0;28.57%
54146;15312600400400000004 - Disconnecting Switch - ALSTOM - 912035 - R;TRS-3413-004.004-B0003;="15312600400400000004";Disconnecting Switch;ALSTOM;="912035";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2.1;1 - Very Good;0;-;0;28.57%
54147;15341300400400000068 - Disconnecting Switch - ALSTOM - 912037ES - S;TRS-3413-004.004-B0003;="15341300400400000068";Disconnecting Switch;ALSTOM;="912037ES";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;ES 7A2.1;1 - Very Good;0;-;0;28.57%
54148;15341300400400000066 - Disconnecting Switch - ALSTOM - 912033ES - S;TRS-3413-004.004-B0003;="15341300400400000066";Disconnecting Switch;ALSTOM;="912033ES";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;ES 7A2.2;1 - Very Good;0;-;0;28.57%
54149;15341300400400000065 - Disconnecting Switch - ALSTOM - 912034ES - R;TRS-3413-004.004-B0003;="15341300400400000065";Disconnecting Switch;ALSTOM;="912034ES";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;ES 7A2.2;1 - Very Good;0;-;0;28.57%
54150;15341300400400000067 - Disconnecting Switch - ALSTOM - 912036ES - T;TRS-3413-004.004-B0003;="15341300400400000067";Disconnecting Switch;ALSTOM;="912036ES";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;ES 7A2.1;1 - Very Good;0;-;0;28.57%
54151;14312600400400000016 - Circuit Breaker - ALSTHOM - SI-9119005 - R;TRS-3413-004.004-B0003;="14312600400400000016";Circuit Breaker;ALSTHOM;="SI-9119005";R;PLN_OPERASI;-;T155;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2;3 - Fair;0;-;0;56.08%
54152;15312600400400000007 - Disconnecting Switch - ALSTOM - 912036 - T;TRS-3413-004.004-B0003;="15312600400400000007";Disconnecting Switch;ALSTOM;="912036";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2.1;1 - Very Good;0;-;0;28.57%
54153;12341300400400000004 - Potential Transformer - BALTEAU - DM-1234 - R;TRS-3413-004.004-B0003;="12341300400400000004";Potential Transformer;BALTEAU;="DM-1234";R;PLN_OPERASI;-;UDX 525;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;-;2 - Good;0;-;0;40.95%
54154;14312600400400000015 - Circuit Breaker - ALSTHOM - SI-9110006 - T;TRS-3413-004.004-B0003;="14312600400400000015";Circuit Breaker;ALSTHOM;="SI-9110006";T;PLN_OPERASI;-;T155;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2;3 - Fair;0;-;0;56.08%
54155;13312600400400000007 - Current Transformer - BALTEAU - 91/3349/04 - T;TRS-3413-004.004-B0003;="13312600400400000007";Current Transformer;BALTEAU;="91/3349/04";T;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;CT7A2.1 (T);2 - Good;0;-;0;25.0%
54156;13312600400400000049 - Current Transformer - BALTEAU - 91/3349/13 - S;TRS-3413-004.004-B0003;="13312600400400000049";Current Transformer;BALTEAU;="91/3349/13";S;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;CT7A2.1 (S);2 - Good;0;-;0;25.0%
54157;55312600400400000009 - Breaker Failure Relay - ALSTHOM - 633929B - RST;TRS-3413-004.004-B0003;="55312600400400000009";Breaker Failure Relay;ALSTHOM;="633929B";RST;PLN_OPERASI;CBF;MCTI39;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;PANEL PROTEKSI PENGHANTAR;-;0;-;0;0%
54158;15341300400400000069 - Disconnecting Switch - ALSTOM - 912032ES - T;TRS-3413-004.004-B0003;="15341300400400000069";Disconnecting Switch;ALSTOM;="912032ES";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;ES 7A2.2;1 - Very Good;0;-;0;28.57%
54159;15341300400400000064 - Disconnecting Switch - ALSTOM - 912035ES - R;TRS-3413-004.004-B0003;="15341300400400000064";Disconnecting Switch;ALSTOM;="912035ES";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;ES 7A2.1;1 - Very Good;0;-;0;28.57%
54160;12341300400400000005 - Potential Transformer - BALTEAU - DM-1234 - S;TRS-3413-004.004-B0003;="12341300400400000005";Potential Transformer;BALTEAU;="DM-1234";S;PLN_OPERASI;-;UDX 525;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;-;2 - Good;0;-;0;40.95%
54161;13312600400400000035 - Current Transformer - BALTEAU - 91/33/49/11 - R;TRS-3413-004.004-B0003;="13312600400400000035";Current Transformer;BALTEAU;="91/33/49/11";R;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;CT7A2.1 (R);2 - Good;0;-;0;25.0%
54162;14312600400400000008 - Circuit Breaker - ALSTHOM - SI-9119004 - S;TRS-3413-004.004-B0003;="14312600400400000008";Circuit Breaker;ALSTHOM;="SI-9119004";S;PLN_OPERASI;-;T155;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;7A2;3 - Fair;0;-;0;56.08%
54163;13312600400400000006 - Current Transformer - BALTEAU - 91/3349/08 - R;TRS-3413-004.004-B0003;="13312600400400000006";Current Transformer;BALTEAU;="91/3349/08";R;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;CT7A2.2 (R);2 - Good;0;-;0;25.0%
54164;13312600400400000011 - Current Transformer - BALTEAU - 91/3349/17 - S;TRS-3413-004.004-B0003;="13312600400400000011";Current Transformer;BALTEAU;="91/3349/17";S;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;CT7A2.2 (S);2 - Good;0;-;0;25.0%
54165;83341300400400000002 - Compartment - ALSTHOM - N/A - RST;TRS-3413-004.004-B0003;="83341300400400000002";Compartment;ALSTHOM;="N/A";RST;PLN_OPERASI;-;FB2TD;-;-;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A2 DIAMETER#2 500KV;KOMPARTEMEN PMT;-;0;-;0;0.0%
54166;15341300400400000074 - Disconnecting Switch - GE - T155-DS/045/AA11ES - T;TRS-3413-004.004-B0013;="15341300400400000074";Disconnecting Switch;GE;="T155-DS/045/AA11ES";T;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;ES 7A3.2;-;0;-;0;0%
54167;13341300400400000017 - Current Transformer - GE - T155-CT/011/AA11 - S;TRS-3413-004.004-B0013;="13341300400400000017";Current Transformer;GE;="T155-CT/011/AA11";S;PLN_OPERASI;U;T5-CT1;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;CT CUT OFF A DIAMETER 3 FASA S;2 - Good;0;-;0;25.0%
54168;15341300400400000070 - Disconnecting Switch - GE - T155-DS/046/AA11ES - R;TRS-3413-004.004-B0013;="15341300400400000070";Disconnecting Switch;GE;="T155-DS/046/AA11ES";R;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;ES 7A3.1;-;0;-;0;0%
54169;15341300400400000071 - Disconnecting Switch - GE - T155-DS/047/AA11ES - S;TRS-3413-004.004-B0013;="15341300400400000071";Disconnecting Switch;GE;="T155-DS/047/AA11ES";S;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;ES 7A3.1;-;0;-;0;0%
54170;15341300400400000075 - Disconnecting Switch - GE - T155-DS/043/AA11ES - R;TRS-3413-004.004-B0013;="15341300400400000075";Disconnecting Switch;GE;="T155-DS/043/AA11ES";R;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;ES 7A3.2;-;0;-;0;0%
54171;15341300400400000072 - Disconnecting Switch - GE - Y155-DS/048/AA11ES - T;TRS-3413-004.004-B0013;="15341300400400000072";Disconnecting Switch;GE;="Y155-DS/048/AA11ES";T;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;ES 7A3.1;-;0;-;0;0%
54172;15341300400400000001 - Disconnecting Switch - GE - T155-DS/046/AA11 - R;TRS-3413-004.004-B0013;="15341300400400000001";Disconnecting Switch;GE;="T155-DS/046/AA11";R;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3.1;-;0;-;0;0%
54173;15341300400400000006 - Disconnecting Switch - GE - T155-DS/045/AA11 - T;TRS-3413-004.004-B0013;="15341300400400000006";Disconnecting Switch;GE;="T155-DS/045/AA11";T;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3.2;1 - Very Good;0;-;0;28.57%
54174;12341300400400000008 - Potential Transformer - GE - T155-VT/011/AA11 - S;TRS-3413-004.004-B0013;="12341300400400000008";Potential Transformer;GE;="T155-VT/011/AA11";S;PLN_OPERASI;-;UFV550;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;-;2 - Good;0;-;0;40.95%
54175;14341300400400000009 - Circuit Breaker - GE - T155-CB/018/AA11 - T;TRS-3413-004.004-B0013;="14341300400400000009";Circuit Breaker;GE;="T155-CB/018/AA11";T;PLN_OPERASI;-;FK3-12/AA11;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3 DIAMETER#3 500KV;3 - Fair;0;-;0;56.08%
54176;12341300400400000007 - Potential Transformer - GE - T155-VT/010/AA11 - R;TRS-3413-004.004-B0013;="12341300400400000007";Potential Transformer;GE;="T155-VT/010/AA11";R;PLN_OPERASI;-;UFV550;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;-;2 - Good;0;-;0;40.95%
54177;13341300400400000018 - Current Transformer - GE - T155-CT/012/AA11 - T;TRS-3413-004.004-B0013;="13341300400400000018";Current Transformer;GE;="T155-CT/012/AA11";T;PLN_OPERASI;U;T5-CT1;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;CT CUT OFF A DIAMETER 3 FASA T;2 - Good;0;-;0;25.0%
54178;15341300400400000005 - Disconnecting Switch - GE - T155-DS/044/AA11 - S;TRS-3413-004.004-B0013;="15341300400400000005";Disconnecting Switch;GE;="T155-DS/044/AA11";S;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3.2;1 - Very Good;0;-;0;28.57%
54179;15341300400400000042 - Disconnecting Switch - GE - T155-DS/043/AA11 - R;TRS-3413-004.004-B0013;="15341300400400000042";Disconnecting Switch;GE;="T155-DS/043/AA11";R;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3.2;1 - Very Good;0;-;0;28.57%
54180;55341300400400000072 - Breaker Failure Relay - ALSTOM - 34196748/08/17 - RST;TRS-3413-004.004-B0013;="55341300400400000072";Breaker Failure Relay;ALSTOM;="34196748/08/17";RST;PLN_OPERASI;CBF;MICOM P841;-;500 kV;2017;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;-;-;0;-;0;0%
54181;15341300400400000003 - Disconnecting Switch - GE - Y155-DS/048/AA11 - T;TRS-3413-004.004-B0013;="15341300400400000003";Disconnecting Switch;GE;="Y155-DS/048/AA11";T;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3.1;-;0;-;0;0%
54182;15341300400400000073 - Disconnecting Switch - GE - T155-DS/044/AA11ES - S;TRS-3413-004.004-B0013;="15341300400400000073";Disconnecting Switch;GE;="T155-DS/044/AA11ES";S;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;ES 7A3.2;-;0;-;0;0%
54183;12341300400400000009 - Potential Transformer - GE - T155-VT/012/AA11 - T;TRS-3413-004.004-B0013;="12341300400400000009";Potential Transformer;GE;="T155-VT/012/AA11";T;PLN_OPERASI;-;UFV550;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;-;2 - Good;0;-;0;40.95%
54184;15341300400400000002 - Disconnecting Switch - GE - T155-DS/047/AA11 - S;TRS-3413-004.004-B0013;="15341300400400000002";Disconnecting Switch;GE;="T155-DS/047/AA11";S;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3.1;-;0;-;0;0%
54185;14341300400400000007 - Circuit Breaker - GE - T155-CB/016/AA11 - R;TRS-3413-004.004-B0013;="14341300400400000007";Circuit Breaker;GE;="T155-CB/016/AA11";R;PLN_OPERASI;-;FK3-12/AA11;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3 DIAMETER#3 500KV;3 - Fair;0;-;0;56.08%
54186;13341300400400000016 - Current Transformer - GE - T155-CT/010/AA11 - R;TRS-3413-004.004-B0013;="13341300400400000016";Current Transformer;GE;="T155-CT/010/AA11";R;PLN_OPERASI;U;T5-CT1;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;CT CUT OFF A DIAMETER 3;2 - Good;0;-;0;25.0%
54187;83341300400400000003 - Compartment - GE - N/A - RST;TRS-3413-004.004-B0013;="83341300400400000003";Compartment;GE;="N/A";RST;PLN_OPERASI;-;T155-CB;-;-;2017;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;KOMPARTEMEN PMT;-;0;-;0;0.0%
54188;14341300400400000008 - Circuit Breaker - GE - T155-CB/017/AA11 - S;TRS-3413-004.004-B0013;="14341300400400000008";Circuit Breaker;GE;="T155-CB/017/AA11";S;PLN_OPERASI;-;FK3-12/AA11;-;500 kV;2017;2021;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A3 DIAMETER#3 500KV;7A3 DIAMETER#3 500KV;3 - Fair;0;-;0;56.08%
54189;15341300400400000080 - Disconnecting Switch - GE - T155-DS/023/AA11ES - S;TRS-3413-004.004-B0015;="15341300400400000080";Disconnecting Switch;GE;="T155-DS/023/AA11ES";S;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;ES 7A4.2;-;0;-;0;0%
54190;12341300400400000010 - Potential Transformer - GE - T155-VT/005/AA11 - R;TRS-3413-004.004-B0015;="12341300400400000010";Potential Transformer;GE;="T155-VT/005/AA11";R;PLN_OPERASI;-;UFV550;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;-;2 - Good;0;-;0;42.86%
54191;13341300400400000001 - Current Transformer - GE - T155-CT/004/AA11 - R;TRS-3413-004.004-B0015;="13341300400400000001";Current Transformer;GE;="T155-CT/004/AA11";R;PLN_OPERASI;U;T155-CT/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;CUTOFF A DIAMETER 4;2 - Good;0;-;0;25.0%
54192;12341300400400000012 - Potential Transformer - GE - T155-VT/006/AA11 - T;TRS-3413-004.004-B0015;="12341300400400000012";Potential Transformer;GE;="T155-VT/006/AA11";T;PLN_OPERASI;-;UFV550;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;-;2 - Good;0;-;0;42.86%
54193;15341300400400000009 - Disconnecting Switch - GE - T155-DS/022/AA11 - R;TRS-3413-004.004-B0015;="15341300400400000009";Disconnecting Switch;GE;="T155-DS/022/AA11";R;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;7A4.2;-;0;-;0;0%
54194;14341300400400000001 - Circuit Breaker - GE - T155-CB/007/AA11 - R;TRS-3413-004.004-B0015;="14341300400400000001";Circuit Breaker;GE;="T155-CB/007/AA11";R;PLN_OPERASI;-;FK3-12/AA11;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;CB 7A4;3 - Fair;0;-;0;56.08%
54195;15341300400400000011 - Disconnecting Switch - GE - T155-DS/024/AA11 - T;TRS-3413-004.004-B0015;="15341300400400000011";Disconnecting Switch;GE;="T155-DS/024/AA11";T;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;7A4.2;-;0;-;0;0%
54196;15341300400400000076 - Disconnecting Switch - GE - T155-DS/019/AA11ES - R;TRS-3413-004.004-B0015;="15341300400400000076";Disconnecting Switch;GE;="T155-DS/019/AA11ES";R;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;ES 7A4.1;-;0;-;0;0%
54197;55341300400400000073 - Breaker Failure Relay - ALSTOM - 34196741/08/17 - RST;TRS-3413-004.004-B0015;="55341300400400000073";Breaker Failure Relay;ALSTOM;="34196741/08/17";RST;PLN_OPERASI;CBF;MICOM P841;-;500 kV;2017;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;-;-;0;-;0;0%
